vcjd	1.0
brain	0.9878048780487805
cortical	0.975609756097561
encephalopathy  bovine	0.9634146341463414
spongiform	0.9512195121951219
finding	0.9390243902439024
cerebral cortex	0.926829268292683
kuru	0.9146341463414634
ten	0.9024390243902439
electroencephalogram	0.8902439024390244
rigor	0.8780487804878049
layers	0.8658536585365854
bse	0.8536585365853658
nasal	0.8414634146341463
pituitary	0.8292682926829268
acquired cjd	0.8170731707317073
screening	0.8048780487804879
imaging brain	0.7926829268292683
brains	0.7804878048780488
brain tissue	0.7682926829268293
dura mater	0.7560975609756098
magnetic resonance	0.7439024390243902
secondary infections	0.7317073170731707
scjd	0.7195121951219512
interstitial cystitis	0.7073170731707317
diagnostic test	0.6951219512195121
biopsy	0.6829268292682927
visual pathways	0.6707317073170732
biopsy of	0.6585365853658537
thalamus	0.6463414634146342
diffusion weighted	0.6341463414634146
imaging	0.6219512195121951
prp	0.6097560975609756
prion disease	0.5975609756097561
scrapie	0.5853658536585366
dura	0.573170731707317
spleen	0.5609756097560976
frontotemporal dementia	0.5487804878048781
body parts	0.5365853658536586
short stature	0.524390243902439
rigid	0.5121951219512195
psychological symptoms	0.5
procedure	0.4878048780487805
creutzfeldt jacob	0.47560975609756095
vessels	0.4634146341463415
encephalopathy	0.45121951219512196
neurological disorder	0.43902439024390244
corneas	0.4268292682926829
malaria	0.4146341463414634
blood supply	0.4024390243902439
weighted	0.3902439024390244
cerebellar	0.3780487804878049
infection	0.36585365853658536
prion diseases	0.35365853658536583
coughing	0.34146341463414637
whole nerve	0.32926829268292684
ischaemia	0.3170731707317073
autopsy	0.3048780487804878
layer	0.2926829268292683
memory loss	0.2804878048780488
medical procedures	0.2682926829268293
seizures	0.25609756097560976
corneal grafts	0.24390243902439024
transmissible spongiform	0.23170731707317074
pituitary glands	0.21951219512195122
muscle jerks	0.2073170731707317
corneal	0.1951219512195122
myoclonus	0.18292682926829268
pneumonia	0.17073170731707318
ataxia	0.15853658536585366
physical symptoms	0.14634146341463414
personality changes	0.13414634146341464
sporadic cjd	0.12195121951219512
epidemic disease	0.10975609756097561
neocortex	0.0975609756097561
disease stages	0.08536585365853659
mass	0.07317073170731707
neurodegenerative diseases	0.06097560975609756
procedures	0.04878048780487805
tonsil	0.036585365853658534
medical procedure	0.024390243902439025
involuntary movements	0.012195121951219513
