epiglottitis	1.0
airway	0.9743589743589743
epiglottis	0.9487179487179487
imaging	0.9230769230769231
influenzae	0.8974358974358975
swelling of	0.8717948717948718
peritonsillar abscess	0.8461538461538461
cyanosis	0.8205128205128205
swallowing	0.7948717948717948
hoarseness of	0.7692307692307693
direct laryngoscopy	0.7435897435897436
windpipe	0.717948717948718
shallow breathing	0.6923076923076923
septic arthritis	0.6666666666666666
condition	0.6410256410256411
spasm	0.6153846153846154
trachea	0.5897435897435898
retropharyngeal abscess	0.5641025641025641
stridor	0.5384615384615384
throat	0.5128205128205128
infection  bacterial	0.48717948717948717
croup	0.46153846153846156
differential diagnostic	0.4358974358974359
obstruction	0.41025641025641024
upper airway	0.38461538461538464
laryngoscopy	0.358974358974359
infection	0.3333333333333333
head	0.3076923076923077
drooling	0.28205128205128205
hypopharynx	0.2564102564102564
penicillin	0.23076923076923078
voice	0.20512820512820512
ill	0.1794871794871795
hib	0.15384615384615385
arthritis  septic	0.1282051282051282
pneumonia	0.10256410256410256
difficulty in	0.07692307692307693
allergy to	0.05128205128205128
arytenoids	0.02564102564102564
