anaemia	1.0
iron deficiency	0.9896907216494846
other deficiency	0.979381443298969
little nos	0.9690721649484536
deficiency	0.9587628865979382
spinal cord	0.9484536082474226
worm	0.9381443298969072
pallor	0.9278350515463918
parasitic infestation	0.9175257731958762
i e	0.9072164948453608
liver	0.8969072164948454
marrow	0.8865979381443299
pale	0.8762886597938144
worm infestation	0.865979381443299
bone	0.8556701030927835
haemochromatosis	0.845360824742268
worms nos	0.8350515463917526
bowel	0.8247422680412371
organs	0.8144329896907216
bacterial infections	0.8041237113402062
parasitosis	0.7938144329896907
spleen	0.7835051546391752
duodenum	0.7731958762886598
deficiency anemia	0.7628865979381443
anemia  severe	0.7525773195876289
infestation	0.7422680412371134
diarrhea	0.7319587628865979
infectious disease	0.7216494845360825
malaria	0.711340206185567
deficiency diagnosis	0.7010309278350515
conjunctiva	0.6907216494845361
anemia iron	0.6804123711340206
thalassaemia minor	0.6701030927835051
infections	0.6597938144329897
infectious diseases	0.6494845360824743
chills	0.6391752577319587
increased platelet	0.6288659793814433
breath	0.6185567010309279
rash	0.6082474226804123
dietary deficiency	0.5979381443298969
corpuscle	0.5876288659793815
bone marrow	0.5773195876288659
chronic osteomyelitis	0.5670103092783505
ill	0.5567010309278351
thrombophilia	0.5463917525773195
iron malabsorption	0.5360824742268041
stomach	0.5257731958762887
whipworms	0.5154639175257731
deficiency children	0.5051546391752577
infection	0.4948453608247423
h  pylori	0.4845360824742268
backache	0.4742268041237113
diagnostic tests	0.4639175257731959
confusion	0.4536082474226804
intravascular haemolysis	0.44329896907216493
painful	0.4329896907216495
fetal distress	0.422680412371134
bacteraemia	0.41237113402061853
ulcers  duodenal	0.4020618556701031
celiac disease	0.3917525773195876
dizziness	0.38144329896907214
weakness	0.3711340206185567
occult blood	0.36082474226804123
haemoglobinuria	0.35051546391752575
pregnancy	0.3402061855670103
a thalassemia	0.32989690721649484
small intestine	0.31958762886597936
vitamin a	0.30927835051546393
infection  bacterial	0.29896907216494845
bowel disease	0.28865979381443296
syndrome	0.27835051546391754
tired	0.26804123711340205
acute infections	0.25773195876288657
ulcers  gastric	0.24742268041237114
spell	0.23711340206185566
shortness of	0.2268041237113402
count	0.21649484536082475
thrombocytosis	0.20618556701030927
condition	0.1958762886597938
increased thirst	0.18556701030927836
plummer vinson	0.17525773195876287
anemia during	0.16494845360824742
urinary tract	0.15463917525773196
biopsy	0.14432989690721648
measured	0.13402061855670103
syncope	0.12371134020618557
zinc deficiency	0.1134020618556701
uterine	0.10309278350515463
hidden blood	0.09278350515463918
dyspnea	0.08247422680412371
intestinal bleeding	0.07216494845360824
myalgia	0.061855670103092786
light headedness	0.05154639175257732
intestine  small	0.041237113402061855
weight	0.030927835051546393
intestinal	0.020618556701030927
fatigue symptoms	0.010309278350515464
