lyme disease	1.0
infection	0.9937888198757764
infections	0.9875776397515528
lyme borreliosis	0.9813664596273292
late	0.9751552795031055
syndrome	0.968944099378882
kidney	0.9627329192546584
heart	0.9565217391304348
neuroimaging	0.9503105590062112
joint pains	0.9440993788819876
spect	0.937888198757764
tick borne	0.9316770186335404
rash	0.9254658385093167
brain	0.9192546583850931
infection  borrelia	0.9130434782608695
disorder	0.906832298136646
disease stages	0.9006211180124224
mri	0.8944099378881988
nympha	0.8881987577639752
imaging	0.8819875776397516
tingling	0.8757763975155279
fatigue	0.8695652173913043
coinfections	0.8633540372670807
shooting pain	0.8571428571428571
pain	0.8509316770186336
spotted fever	0.84472049689441
condition	0.8385093167701864
lumbar puncture	0.8322981366459627
lyme arthritis	0.8260869565217391
localized infection	0.8198757763975155
borrelia burgdorferi	0.8136645962732919
glomerular	0.8074534161490683
encephalitis	0.8012422360248447
neuroborreliosis	0.7950310559006211
bite infected	0.7888198757763976
rocky mountain	0.782608695652174
spine	0.7763975155279503
southern tick	0.7701863354037267
target	0.7639751552795031
babesiasis	0.7577639751552795
venipuncture	0.7515527950310559
nipple	0.7453416149068323
tired	0.7391304347826086
abnormal sensations	0.7329192546583851
arthritis	0.7267080745341615
primary disease	0.7204968944099379
aca	0.7142857142857143
glomerular disease	0.7080745341614907
erythema migrans	0.7018633540372671
autoimmune disease	0.6956521739130435
facial palsy	0.6894409937888198
weight	0.6832298136645962
painful	0.6770186335403726
flu like	0.6708074534161491
tickborne diseases	0.6645962732919255
diffuse encephalopathy	0.6583850931677019
meningitis	0.6521739130434783
borreliosis	0.6459627329192547
face	0.639751552795031
head ache	0.6335403726708074
chronic kidney	0.6273291925465838
illness	0.6211180124223602
head	0.6149068322981367
infection  asymptomatic	0.6086956521739131
rheumatoid	0.6024844720496895
salivary glands	0.5962732919254659
muscles	0.5900621118012422
diagnostic disease	0.5838509316770186
ten	0.577639751552795
white matter	0.5714285714285714
cortical atrophy	0.5652173913043478
screening	0.5590062111801242
tendons	0.5527950310559007
neurodegenerative diseases	0.546583850931677
migrans	0.5403726708074534
immune suppression	0.5341614906832298
infectious diseases	0.5279503105590062
clinical findings	0.5217391304347826
vector borne	0.515527950310559
sleep disturbances	0.5093167701863354
dizziness	0.5031055900621118
arthritis  juvenile	0.4968944099378882
feet	0.4906832298136646
ears	0.484472049689441
encephalopathy	0.4782608695652174
spots	0.4720496894409938
associated rash	0.4658385093167702
malaise	0.45962732919254656
cortex	0.453416149068323
erythema	0.4472049689440994
nerve	0.4409937888198758
quarter	0.43478260869565216
scrotum	0.42857142857142855
disease stage	0.422360248447205
non target	0.4161490683229814
bannwarth syndrome	0.40993788819875776
ehrlichiosis	0.40372670807453415
zoonosis	0.39751552795031053
awkwardness	0.391304347826087
gut	0.38509316770186336
arm	0.37888198757763975
